debtor,Concept,creditor,Data Source,Unit,Scale,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Norway,Portfolio Investment Total Liabilities (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,599148242,632366100,1079865000,1362100000,1699870295,1765923979,1731234654,1929585498,2407855277,2631946918,2948901999,2492829040,599,632,1080,1362,1700,1766,1731,1930,2408,2632,2949,2493
Norway,Portfolio Investment Total Liabilities (BPM5),Japan,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,4508962838,6014672344,10807713240,12462305859,15950736128,20588147055,27987433048,31052341598,42733000217,50829257931,49377949842,41459781173,4509,6015,10808,12462,15951,20588,27987,31052,42733,50829,49378,41460
Norway,Portfolio Investment Total Liabilities (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,602125,9857262,29019160,16647362,14106542,45455882,61447514,0,0,0,0,0,1,10,29,17,14,45,61
Norway,Portfolio Investment Total Liabilities (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,4624754122,4694650873,7428405254,9314157313,11655889920,17127079249,21384902596,13509118512,14733034849,16310311420,18729918531,21350894156,4625,4695,7428,9314,11656,17127,21385,13509,14733,16310,18730,21351
Norway,Portfolio Investment Total Liabilities (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,32739080,14793660,26861240,37881933,118677820,117871500,134017040,75675079,85188440,55345805,44386463,87080400,33,15,27,38,119,118,134,76,85,55,44,87
Norway,Portfolio Investment Total Liabilities (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,896282100,1050797400,1683579000,2237930300,2766396500,4086651000,5966421300,5305160400,7357144200,6380355000,8475045000,10728041400,896,1051,1684,2238,2766,4087,5966,5305,7357,6380,8475,10728
Norway,Portfolio Investment Total Liabilities (BPM5),Norway,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Portfolio Investment Total Liabilities (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,32643211,0,39743601,252485014,256112870,431343840,635402523,618541065,646397220,475580304,261005508,255317094,33,0,40,252,256,431,635,619,646,476,261,255
Norway,Portfolio Investment Total Liabilities (BPM5),Russian Federation,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,1000000,1000000,0,0,236161,2082635,0,0,0,0,0,0,1,1,0,0,0,2
Norway,Portfolio Investment Total Liabilities (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,3016000,5707363,16434,8880790,3189558,4972186,5247049,24549918,509338536,667565520,611626530,523801800,3,6,0,9,3,5,5,25,509,668,612,524
Norway,Portfolio Investment Total Liabilities (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,45301190,49428132,105417584,147024700,0,0,0,0,0,0,0,0,45,49,105,147
Norway,Portfolio Investment Total Liabilities (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,163040500,1023845810,1204017900,1605402732,1702425070,1833132300,2181184015,1556185276,2146582953,1342359882,1342344546,1172151089,163,1024,1204,1605,1702,1833,2181,1556,2147,1342,1342,1172
Norway,Portfolio Investment Total Liabilities (BPM5),Sweden,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,2424555894,2381390822,3218763423,3639887522,5975321673,12565194168,16070887900,12946703215,19400589322,24564839676,19277014969,24997770774,2425,2381,3219,3640,5975,12565,16071,12947,19401,24565,19277,24998
Norway,Portfolio Investment Total Liabilities (BPM5),Switzerland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,2402785724,3853630189,5056621609,4932431757,4331101998,5319304858,7533507160,7759950381,8389590485,9604962783,10171883953,11041641842,2403,3854,5057,4932,4331,5319,7534,7760,8390,9605,10172,11042
Norway,Portfolio Investment Total Liabilities (BPM5),Turkey,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,3841,0,0,0,0,23226273,13463832,4318089,913900,181660,0,105289,0,0,0,0,0,23,13,4,1,0,0,0
Norway,Portfolio Investment Total Liabilities (BPM5),United Kingdom,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,7150472000,0,9262593000,13469137603,14736170780,24499393227,28387845303,16952903913,20032064138,22833913350,23481702970,34052135400,7150,0,9263,13469,14736,24499,28388,16953,20032,22834,23482,34052
Norway,Portfolio Investment Total Liabilities (BPM5),United States,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,14641424678,12386000000,21243000000,30477139776,36334000000,50573000000,67909000000,33349000000,52354000000,56074000000,62538000000,73282000000,14641,12386,21243,30477,36334,50573,67909,33349,52354,56074,62538,73282
Portugal,Portfolio Investment Total Liabilities (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,29607703,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,596816360,942781300,1343832000,1834748700,2101045700,1797705000,2183124300,2477226000,3532351200,2855459400,1665249300,1483005600,597,943,1344,1835,2101,1798,2183,2477,3532,2855,1665,1483
Portugal,Portfolio Investment Total Liabilities (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,3557915330,4851369242,7074965192,0,0,0,0,0,0,0,0,0,3558,4851,7075,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,2815852206,4404263315,6522340953,8456978290,8575128509,8704477074,11788263243,12829421510,13698665400,8309587284,4858465110,4474085400,2816,4404,6522,8457,8575,8704,11788,12829,13699,8310,4858,4474
Portugal,Portfolio Investment Total Liabilities (BPM5),China,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,18868192,29780778,24778593,78542897,58945681,113552474,41934241,160122081,254979821,276331438,112915679,118117077,19,30,25,79,59,114,42,160,255,276,113,118
Portugal,Portfolio Investment Total Liabilities (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,523754,3062145,2266566,7488314,2356545,16826155,46194576,10216009,10247039,23290200,32985000,0,1,3,2,7,2,17,46,10,10,23,33
Portugal,Portfolio Investment Total Liabilities (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,306692400,380678100,1063736490,1019708923,597116952,961633890,1184186682,1122433884,1882864200,1697038933,1073808500,968763303,307,381,1064,1020,597,962,1184,1122,1883,1697,1074,969
Portugal,Portfolio Investment Total Liabilities (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,5059320193,6750801612,9940528409,0,0,0,0,0,0,0,0,0,5059,6751,9941,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,11533573100,18022743217,26654166339,34368693808,35225355964,37049808441,47822374150,55708016942,79341351848,59426018499,32669836368,31405416959,11534,18023,26654,34369,35225,37050,47822,55708,79341,59426,32670,31405
Portugal,Portfolio Investment Total Liabilities (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,9335441956,12600937814,17442458279,0,0,0,0,0,0,0,0,0,9335,12601,17442,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,10992454900,15826980400,17155329000,19382683000,20723789900,24934761000,30231045600,33460643100,41241496800,35295723000,22266725100,22325567400,10992,15827,17155,19383,20724,24935,30231,33461,41241,35296,22267,22326
Portugal,Portfolio Investment Total Liabilities (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,246577470,157193564,222143470,0,0,0,0,0,0,0,0,0,247,157,222,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,144700000,278954200,198291000,207039200,237119700,215988000,315029400,137778300,100842000,371463600,244547100,172841400,145,279,198,207,237,216,315,138,101,371,245,173
Portugal,Portfolio Investment Total Liabilities (BPM5),India,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),India,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,980281317,3937196270,15070598394,0,0,0,0,0,0,0,0,0,980,3937,15071,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,2485266000,3811371262,4111180650,7939680900,11387644100,39864273000,53771396700,60363595800,62658897000,53399896800,48820140900,49791517200,2485,3811,4111,7940,11388,39864,53771,60364,62659,53400,48820,49792
Portugal,Portfolio Investment Total Liabilities (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,669346428,791743135,1270984761,0,0,0,0,0,0,0,0,0,669,792,1271,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,3204682747,3865508200,6935133000,8480434600,6769778913,7804969767,8423901866,9221911316,12381589716,3976382545,7114601678,6395894916,3205,3866,6935,8480,6770,7805,8424,9222,12382,3976,7115,6396
Portugal,Portfolio Investment Total Liabilities (BPM5),Japan,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,1597623473,1258364823,1582838100,0,0,0,0,0,0,0,0,0,1598,1258,1583,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Japan,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,1645767375,1376494429,1448668758,1510250730,1712482407,2160498738,3020070984,2589531680,8016510971,4232630130,2580153971,1289066772,1646,1376,1449,1510,1712,2160,3020,2590,8017,4233,2580,1289
Portugal,Portfolio Investment Total Liabilities (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,779201,0,0,245399,17927103,5946691,5650508,0,0,0,0,0,1,0,0,0,18,6,6
Portugal,Portfolio Investment Total Liabilities (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,717060193,1586029380,1070727531,0,0,0,0,0,0,0,0,0,717,1586,1071,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,3021932658,3929979026,6802797543,9622060143,9646578328,11675898144,15045710898,12616611364,17126764925,9757922065,7022390128,7045948075,3022,3930,6803,9622,9647,11676,15046,12617,17127,9758,7022,7046
Portugal,Portfolio Investment Total Liabilities (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,45348050,54661320,54598390,0,0,0,0,0,123522806,239695172,251686840,213742800,45,55,55,0,0,0,0,0,124,240,252,214
Portugal,Portfolio Investment Total Liabilities (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,4689071944,10142793254,11879406844,0,0,0,0,0,0,0,0,0,4689,10143,11879,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,2234976800,2606019500,5717601000,7089730500,9718368600,8900286000,11585427000,12315153300,16638930000,12676529400,11740848600,12336390000,2235,2606,5718,7090,9718,8900,11585,12315,16639,12677,11741,12336
Portugal,Portfolio Investment Total Liabilities (BPM5),Norway,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,17769033,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Norway,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,629265280,736063999,917923952,802574338,1511078287,2928913738,4190573013,3959142857,3029757785,3098293515,2436393990,1450807899,629,736,918,803,1511,2929,4191,3959,3030,3098,2436,1451
Portugal,Portfolio Investment Total Liabilities (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Russian Federation,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Russian Federation,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,8000000,0,0,0,0,15744727,29220320,0,0,0,0,0,8,0,0,0,0,16,29
Portugal,Portfolio Investment Total Liabilities (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,3256000,4023879,4866889,5780425,4726430,4895984,0,0,1654615536,1717017000,1305286320,959995440,3,4,5,6,5,5,0,0,1655,1717,1305,960
Portugal,Portfolio Investment Total Liabilities (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,79781349,164912115,140158864,147239762,0,0,0,0,0,0,0,0,80,165,140,147
Portugal,Portfolio Investment Total Liabilities (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,1495486388,2686083198,3936515261,0,0,0,0,0,0,0,0,0,1495,2686,3937,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,2761994200,3073739700,5357267100,4603554880,5071176390,8042919000,11978130407,12259175420,19046535448,20118134526,15739856035,14731788927,2762,3074,5357,4604,5071,8043,11978,12259,19047,20118,15740,14732
Portugal,Portfolio Investment Total Liabilities (BPM5),Sweden,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,72917025,83850447,100653180,0,0,0,0,0,0,0,0,0,73,84,101,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Sweden,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,248889899,183731331,288366856,244519699,345169883,424067591,519446449,313969094,451119793,448295593,195343729,199400415,249,184,288,245,345,424,519,314,451,448,195,199
Portugal,Portfolio Investment Total Liabilities (BPM5),Switzerland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,1514305084,2457695665,3841757436,0,0,0,0,0,0,0,0,0,1514,2458,3842,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Switzerland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,413710169,688266504,712365072,856348900,999115861,1178722453,1446834445,1687018903,1844035075,1103076667,156311674,160515733,414,688,712,856,999,1179,1447,1687,1844,1103,156,161
Portugal,Portfolio Investment Total Liabilities (BPM5),Turkey,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Turkey,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,1227968,1245478,184377706,1133495,539447,526617,2374861,2000000,0,0,0,0,1,1,184,1,1,1,2,2,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Arab Emirates,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),United Kingdom,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,18217125242,16396670791,19752845887,0,0,0,0,0,0,0,0,0,18217,16397,19753,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),United Kingdom,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,8280333600,9567644800,13817147400,13426055143,14016517891,10496600705,14300128623,9725360960,10680215394,7476045250,9111631130,10412433000,8280,9568,13817,13426,14017,10497,14300,9725,10680,7476,9112,10412
Portugal,Portfolio Investment Total Liabilities (BPM5),United States,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,5085362191,7240280540,10000080407,0,0,0,0,0,0,0,0,0,5085,7240,10000,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),United States,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,4506062212,4151000000,5276000000,6386420314,6053000000,6485000000,8711000000,3822000000,6178000000,5991000000,4248000000,6425000000,4506,4151,5276,6386,6053,6485,8711,3822,6178,5991,4248,6425
Russian Federation,Portfolio Investment Total Liabilities (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,492797113,628171300,760326000,1206820600,2138796100,3562485000,4052691300,924088800,1934725800,2307617400,1600554300,2027917800,493,628,760,1207,2139,3562,4053,924,1935,2308,1601,2028
Russian Federation,Portfolio Investment Total Liabilities (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,84566904,61954564,87397137,62298626,75323422,565162893,1020814496,324540533,328168680,355977042,325674630,341988480,85,62,87,62,75,565,1021,325,328,356,326,342
