ID,Jahr,Quelle,Kanton_Betrieb,Betrieb,Zusatzname,Inhaberin,BUR,X,Y,Adresse_Betrieb,PLZ_Betrieb,Ort_Betrieb,NOGA-Code,NACE-Code,Haupttätigkeit,Schadstoff_Nr,Schadstoff_Name,CAS,Schadstoff_Gruppe,Medium,Schadstoff_Schwelle,Datenerhebung,Methode,Sonderabfall,Inland,Verwendung,Name_Abfallverwerter,Adresse_Abfallverwerter,PLZ_Abfallverwerter,Ort_Abfallverwerter,Land_Abfallverwerter,Wert,Einheit,Bemerkung
1230,2007,Betrieb,SO,Zweckverband der Abwasserreinigung Solothurn-Emme,,Zweckverband der Abwasserreinigung Solothurn-Emme,51544029,229700,610000,Emmenspitz,4528,Zuchwil,370000,3700,Abfall- und Abwasserbewirtschaftung,79,Chloride,,Anorganische Stoffe,Wasser,2000000,Schätzung,Schätzung,-,WAHR,,-,-,-,-,-,2652200,kg/a,
1231,2008,Betrieb,BS,Abfalllösungsmittelregeneration WKL-641,,Novartis AG - Werk Basel St. Johann,65578390,268975,611359,Klybeckstrasse 141,4057,Basel,382200,3822,Abfall- und Abwasserbewirtschaftung,,Sonderabfall,,,Abfall,2000,-,,Ja,FALSCH,Verwertung,REMATEC GmbH,Im Mittelgewann 4 - 8,69123,REMATEC GmbH,Deutschland,374000,kg/a,
1232,2008,Betrieb,SH,Abwasserreinigungsanlage,,Abwasserreinigungsanlage,,281276,688654,Badstrasse 40,8212,Neuhausen am/Rheinfall,370000,3700,Abfall- und Abwasserbewirtschaftung,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,4526,kg/a,
1233,2008,Betrieb,SH,Abwasserreinigungsanlage,,Abwasserreinigungsanlage,,281276,688654,Badstrasse 40,8212,Neuhausen am/Rheinfall,370000,3700,Abfall- und Abwasserbewirtschaftung,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Beseitigung,-,-,-,-,Schweiz,3370000,kg/a,
1234,2008,Betrieb,SH,Abwasserreinigungsanlage,,Abwasserreinigungsanlage,,281276,688654,Badstrasse 40,8212,Neuhausen am/Rheinfall,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Boden,50000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
1235,2008,Betrieb,SH,Abwasserreinigungsanlage,,Abwasserreinigungsanlage,,281276,688654,Badstrasse 40,8212,Neuhausen am/Rheinfall,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Wasser,50000,Messung,Labormessungen,-,WAHR,,-,-,-,-,-,73092,kg/a,
1236,2008,Betrieb,SH,Abwasserreinigungsanlage,,Abwasserreinigungsanlage,,281276,688654,Badstrasse 40,8212,Neuhausen am/Rheinfall,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Boden,5000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
1237,2008,Betrieb,SH,Abwasserreinigungsanlage,,Abwasserreinigungsanlage,,281276,688654,Badstrasse 40,8212,Neuhausen am/Rheinfall,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Wasser,5000,Messung,Labormessungen,-,WAHR,,-,-,-,-,-,4688,kg/a,
1238,2008,Betrieb,SH,Abwasserreinigungsanlage,,Abwasserreinigungsanlage,,281276,688654,Badstrasse 40,8212,Neuhausen am/Rheinfall,370000,3700,Abfall- und Abwasserbewirtschaftung,76,TOC,,Andere organische Stoffe,Wasser,50000,Messung,Labormessungen,-,WAHR,,-,-,-,-,-,69832,kg/a,
1239,2008,Betrieb,LU,Abwasserreinigungsanlage REAL,,REAL,63281425,215700,666800,Buholzstrasse 32,6032,Emmen,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Boden,50000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
1240,2008,Betrieb,LU,Abwasserreinigungsanlage REAL,,REAL,63281425,215700,666800,Buholzstrasse 32,6032,Emmen,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Wasser,50000,Berechnung,Mengenmessung * Konz.,-,WAHR,,-,-,-,-,-,346000,kg/a,
1241,2008,Betrieb,LU,Abwasserreinigungsanlage REAL,,REAL,63281425,215700,666800,Buholzstrasse 32,6032,Emmen,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Boden,5000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
1242,2008,Betrieb,LU,Abwasserreinigungsanlage REAL,,REAL,63281425,215700,666800,Buholzstrasse 32,6032,Emmen,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Wasser,5000,Berechnung,Mengenmessung * Konz.,-,WAHR,,-,-,-,-,-,16000,kg/a,
1243,2008,Betrieb,LU,Abwasserreinigungsanlage REAL,,REAL,63281425,215700,666800,Buholzstrasse 32,6032,Emmen,370000,3700,Abfall- und Abwasserbewirtschaftung,40,AOX,,Chlorhaltige organische Stoffe,Boden,1000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
1244,2008,Betrieb,LU,Abwasserreinigungsanlage REAL,,REAL,63281425,215700,666800,Buholzstrasse 32,6032,Emmen,370000,3700,Abfall- und Abwasserbewirtschaftung,40,AOX,,Chlorhaltige organische Stoffe,Wasser,1000,Schätzung,Mengenmessung * Konz. (ohne Zwischenentlastung),-,WAHR,,-,-,-,-,-,700,kg/a,
1245,2008,Betrieb,LU,Abwasserreinigungsanlage REAL,,REAL,63281425,215700,666800,Buholzstrasse 32,6032,Emmen,370000,3700,Abfall- und Abwasserbewirtschaftung,76,TOC,,Andere organische Stoffe,Wasser,50000,Berechnung,Mengenmessung*Konz. (ohne Zwischenentlastung),-,WAHR,,-,-,-,-,-,200000,kg/a,
1246,2008,Betrieb,LU,Abwasserreinigungsanlage REAL,,REAL,63281425,215700,666800,Buholzstrasse 32,6032,Emmen,370000,3700,Abfall- und Abwasserbewirtschaftung,79,Chloride,,Anorganische Stoffe,Boden,2000000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
1247,2008,Betrieb,LU,Abwasserreinigungsanlage REAL,,REAL,63281425,215700,666800,Buholzstrasse 32,6032,Emmen,370000,3700,Abfall- und Abwasserbewirtschaftung,79,Chloride,,Anorganische Stoffe,Wasser,2000000,Schätzung,Mengenmessung*Zulaufkonz.,-,WAHR,,-,-,-,-,-,1900000,kg/a,
1248,2008,Betrieb,AG,Abwasserverband Aarau und Umgebung,,Abwasserverband Aarau und Umgebung,55051376,250470,647260,Neumattstrasse 72,5000,Aarau,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Boden,50000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
1249,2008,Betrieb,AG,Abwasserverband Aarau und Umgebung,,Abwasserverband Aarau und Umgebung,55051376,250470,647260,Neumattstrasse 72,5000,Aarau,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Wasser,50000,Messung,Photometer,-,WAHR,,-,-,-,-,-,208533,kg/a,
1250,2008,Betrieb,AG,Abwasserverband Aarau und Umgebung,,Abwasserverband Aarau und Umgebung,55051376,250470,647260,Neumattstrasse 72,5000,Aarau,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Boden,5000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
1251,2008,Betrieb,AG,Abwasserverband Aarau und Umgebung,,Abwasserverband Aarau und Umgebung,55051376,250470,647260,Neumattstrasse 72,5000,Aarau,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Wasser,5000,Messung,Photometer,-,WAHR,,-,-,-,-,-,5731,kg/a,
1252,2008,Betrieb,SG,ACIMA AG,,ACIMA AG,327100021,228284,754279,im Ochsensand,9471,Buchs,202000,2020,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,165020,kg/a,
1253,2008,Betrieb,SG,ACIMA AG,,ACIMA AG,327100021,228284,754279,im Ochsensand,9471,Buchs,202000,2020,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,132070,kg/a,
1254,2008,Betrieb,SG,AG Cilander,,AG Cilander,34430023,252720,733889,Isenhammer,9200,Gossau,133000,1330,Sonstige Tätigkeiten,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,53408,kg/a,
1255,2008,Betrieb,SG,AG Cilander,,AG Cilander,34430023,252720,733889,Isenhammer,9200,Gossau,133000,1330,Sonstige Tätigkeiten,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,180,kg/a,
1256,2008,Betrieb,AR,AG Cilander,,AG Cilander,30010000,250320,738370,Cilanderstrasse 19,9100,Herisau,133000,1330,Sonstige Tätigkeiten,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,124076,kg/a,
1257,2008,Betrieb,AR,AG Cilander,,AG Cilander,30010000,250320,738370,Cilanderstrasse 19,9100,Herisau,133000,1330,Sonstige Tätigkeiten,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,16859,kg/a,
1258,2008,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Boden,50000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
1259,2008,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Wasser,50000,Messung,Küvettentests Hach-Lange,-,WAHR,,-,-,-,-,-,65335,kg/a,
1260,2008,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Boden,5000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
1261,2008,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Wasser,5000,Messung,Küvettentests Hach-Lange,-,WAHR,,-,-,-,-,-,9200,kg/a,
1262,2008,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,19,Chrom & Verb.,7440-47-3,Schwermetalle,Boden,50,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
1263,2008,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,19,Chrom & Verb.,7440-47-3,Schwermetalle,Luft,100,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
1264,2008,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,19,Chrom & Verb.,7440-47-3,Schwermetalle,Wasser,50,Messung,ICP-MS,-,WAHR,,-,-,-,-,-,331,kg/a,
1265,2008,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,20,Kupfer & Verb.,7440-50-8,Schwermetalle,Boden,50,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
1266,2008,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,20,Kupfer & Verb.,7440-50-8,Schwermetalle,Luft,100,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
1267,2008,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,20,Kupfer & Verb.,7440-50-8,Schwermetalle,Wasser,50,Messung,ICP-MS,-,WAHR,,-,-,-,-,-,197,kg/a,
1268,2008,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,22,Nickel & Verb.,7440-02-0,Schwermetalle,Boden,20,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
1269,2008,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,22,Nickel & Verb.,7440-02-0,Schwermetalle,Luft,50,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
1270,2008,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,22,Nickel & Verb.,7440-02-0,Schwermetalle,Wasser,20,Messung,ICP-MS,-,WAHR,,-,-,-,-,-,209,kg/a,
1271,2008,Betrieb,AG,Alu Menziken Extrusion AG,,Alu Menziken Extrusion AG,,235194,655680,Werk Eien,5734,Reinach,256100,2561,Herstellung und Verarbeitung von Metallen,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,105041,kg/a,
1272,2008,Betrieb,AG,Alu Menziken Extrusion AG,,Alu Menziken Extrusion AG,,235194,655680,Werk Eien,5734,Reinach,256100,2561,Herstellung und Verarbeitung von Metallen,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,421956,kg/a,
1273,2008,Betrieb,BL,Aluminium Laufen AG Liesberg,,Aluminium Laufen AG Liesberg,52168802,249300,599250,Industriestrasse 5,4253,Liesberg,245300,2453,Herstellung und Verarbeitung von Metallen,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,9300,kg/a,
1274,2008,Betrieb,BL,Aluminium Laufen AG Liesberg,,Aluminium Laufen AG Liesberg,52168802,249300,599250,Industriestrasse 5,4253,Liesberg,245300,2453,Herstellung und Verarbeitung von Metallen,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,201500,kg/a,
1275,2008,Betrieb,VD,Alunni SA Atelier de chromage dur,,First Industries,52022512,154916,533542,Route de Bussigny 21-23,1023,Crissier,256100,2561,Herstellung und Verarbeitung von Metallen,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,134210,kg/a,
1276,2008,Betrieb,VD,Alunni SA Atelier de chromage dur,,First Industries,52022512,154916,533542,Route de Bussigny 21-23,1023,Crissier,256100,2561,Herstellung und Verarbeitung von Metallen,52,Tetrachlorethen,127-18-4,Chlorhaltige organische Stoffe,Luft,2000,Schätzung,Estimation,-,WAHR,,-,-,-,-,-,13500,kg/a,
1277,2008,Betrieb,BE,Amcor Flexibles Burgdorf GmbH,,Amcor Flexibles Burgdorf GmbH,52073669,213000,612800,Kirchbergsttrasse 168 - 170,3400,Burgdorf,181204,1812,Sonstige Tätigkeiten,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,215000,kg/a,
1278,2008,Betrieb,TG,Amcor Flexibles Kreuzlingen AG,,Amcor Flexibles Kreuzlingen AG,52272476,278930,729835,Finkernstrasse 34,8280,Kreuzlingen,256100,2561,Sonstige Tätigkeiten,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,126730,kg/a,
1279,2008,Betrieb,TG,Amcor Flexibles Kreuzlingen AG,,Amcor Flexibles Kreuzlingen AG,52272476,278930,729835,Finkernstrasse 34,8280,Kreuzlingen,256100,2561,Sonstige Tätigkeiten,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,42690,kg/a,
1280,2008,Betrieb,TG,Amcor Flexibles Kreuzlingen AG,,Amcor Flexibles Kreuzlingen AG,52272476,278930,729835,Finkernstrasse 34,8280,Kreuzlingen,256100,2561,Sonstige Tätigkeiten,,Sonderabfall,,,Abfall,2000,-,,Ja,FALSCH,Verwertung,REMONDIS Medison GmbH,Grotrian-Steinweg-Straße 3,D-38112 ,REMONDIS Medison GmbH,Deutschland,145580,kg/a,
1281,2008,Betrieb,TG,Amcor Flexibles Kreuzlingen AG,,Amcor Flexibles Kreuzlingen AG,52272476,278930,729835,Finkernstrasse 34,8280,Kreuzlingen,256100,2561,Sonstige Tätigkeiten,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Beseitigung,-,-,-,-,Schweiz,264620,kg/a,
1282,2008,Betrieb,TG,Amcor Flexibles Kreuzlingen AG,,Amcor Flexibles Kreuzlingen AG,52272476,278930,729835,Finkernstrasse 34,8280,Kreuzlingen,256100,2561,Sonstige Tätigkeiten,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Verwertung,-,-,-,-,Schweiz,722120,kg/a,
1283,2008,Betrieb,TG,Amcor Flexibles Kreuzlingen AG,,Amcor Flexibles Kreuzlingen AG,52272476,278930,729835,Finkernstrasse 34,8280,Kreuzlingen,256100,2561,Sonstige Tätigkeiten,,Abfall,,,Abfall,2000000,-,,Nein,FALSCH,Verwertung,-,-,-,-,Ausland,1959500,kg/a,
1284,2008,Betrieb,TG,Amcor Flexibles Kreuzlingen AG,,Amcor Flexibles Kreuzlingen AG,52272476,278930,729835,Finkernstrasse 34,8280,Kreuzlingen,256100,2561,Sonstige Tätigkeiten,7,VOC ohne Methan,,andere Gase,Luft,100000,Messung,FID-C,-,WAHR,,-,-,-,-,-,182038,kg/a,
1285,2008,Betrieb,SG,Amcor Flexibles Rorschach AG,,Amcor Flexibles Rorschach AG,41095943,261310,753340,Langrütistrasse 19,9403,Goldach,0,0,Sonstige Tätigkeiten,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,42000,kg/a,
1286,2008,Betrieb,SG,Amcor Flexibles Rorschach AG,,Amcor Flexibles Rorschach AG,41095943,261310,753340,Langrütistrasse 19,9403,Goldach,0,0,Sonstige Tätigkeiten,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,777000,kg/a,
1287,2008,Betrieb,SG,Amcor Flexibles Rorschach AG,,Amcor Flexibles Rorschach AG,41095943,261310,753340,Langrütistrasse 19,9403,Goldach,0,0,Sonstige Tätigkeiten,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Beseitigung,-,-,-,-,Schweiz,62000,kg/a,
1288,2008,Betrieb,SG,Amcor Flexibles Rorschach AG,,Amcor Flexibles Rorschach AG,41095943,261310,753340,Langrütistrasse 19,9403,Goldach,0,0,Sonstige Tätigkeiten,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Verwertung,-,-,-,-,Schweiz,3343000,kg/a,
1289,2008,Betrieb,NE,analytecon sa,,analytecon sa,50993359,198100,540000,rue du pré jorat 30,2108,couvet,211000,2110,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,7024,kg/a,
1290,2008,Betrieb,NE,analytecon sa,,analytecon sa,50993359,198100,540000,rue du pré jorat 30,2108,couvet,211000,2110,Chemische Industrie,35,Dichlormethan,75-09-2,Chlorhaltige organische Stoffe,Boden,10,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
1291,2008,Betrieb,NE,analytecon sa,,analytecon sa,50993359,198100,540000,rue du pré jorat 30,2108,couvet,211000,2110,Chemische Industrie,35,Dichlormethan,75-09-2,Chlorhaltige organische Stoffe,Luft,1000,Schätzung,estimé à partir du bilan COV,-,WAHR,,-,-,-,-,-,1800,kg/a,
1292,2008,Betrieb,NE,analytecon sa,,analytecon sa,50993359,198100,540000,rue du pré jorat 30,2108,couvet,211000,2110,Chemische Industrie,35,Dichlormethan,75-09-2,Chlorhaltige organische Stoffe,Wasser,10,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
1293,2008,Betrieb,GR,ARA Chur,,ARA Chur,52498678,193250,759400,Rheinmühleweg 87,7000,Chur,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Boden,50000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
1294,2008,Betrieb,GR,ARA Chur,,ARA Chur,52498678,193250,759400,Rheinmühleweg 87,7000,Chur,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Wasser,50000,Messung,Laboranalysen,-,WAHR,,-,-,-,-,-,123813,kg/a,
1295,2008,Betrieb,GR,ARA Chur,,ARA Chur,52498678,193250,759400,Rheinmühleweg 87,7000,Chur,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Boden,5000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
1296,2008,Betrieb,GR,ARA Chur,,ARA Chur,52498678,193250,759400,Rheinmühleweg 87,7000,Chur,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Wasser,5000,Messung,Laboranalysen,-,WAHR,,-,-,-,-,-,1309,kg/a,
1297,2008,Betrieb,BE,ARA Worblental,,ARA Worblental,,203300,601200,Arastr. 50,3048,Worblaufen,370000,3700,Abfall- und Abwasserbewirtschaftung,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Verwertung,-,-,-,-,Schweiz,1826000,kg/a,
1298,2008,Betrieb,BE,ARA Worblental,,ARA Worblental,,203300,601200,Arastr. 50,3048,Worblaufen,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Boden,50000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
1299,2008,Betrieb,BE,ARA Worblental,,ARA Worblental,,203300,601200,Arastr. 50,3048,Worblaufen,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Wasser,50000,Messung,Nasschemische Untersuchung,-,WAHR,,-,-,-,-,-,124844,kg/a,
1300,2008,Betrieb,BE,ARA Worblental,,ARA Worblental,,203300,601200,Arastr. 50,3048,Worblaufen,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Boden,5000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
1301,2008,Betrieb,BE,ARA Worblental,,ARA Worblental,,203300,601200,Arastr. 50,3048,Worblaufen,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Wasser,5000,Messung,Nasschemisch,-,WAHR,,-,-,-,-,-,4528,kg/a,
1302,2008,Betrieb,BE,ARA Worblental,,ARA Worblental,,203300,601200,Arastr. 50,3048,Worblaufen,370000,3700,Abfall- und Abwasserbewirtschaftung,76,TOC,,Andere organische Stoffe,Wasser,50000,Messung,Nasschemisch,-,WAHR,,-,-,-,-,-,142794,kg/a,
1303,2008,Betrieb,TI,Argor-Heraeus SA,,Argor-Heraeus SA,52284843,81540,719860,Via Moree 14,6850,Mendrisio,244100,2441,Herstellung und Verarbeitung von Metallen,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,14500,kg/a,
1304,2008,Betrieb,TI,Argor-Heraeus SA,,Argor-Heraeus SA,52284843,81540,719860,Via Moree 14,6850,Mendrisio,244100,2441,Herstellung und Verarbeitung von Metallen,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,36000,kg/a,
1305,2008,Betrieb,TI,Argor-Heraeus SA,,Argor-Heraeus SA,52284843,81540,719860,Via Moree 14,6850,Mendrisio,244100,2441,Herstellung und Verarbeitung von Metallen,,Sonderabfall,,,Abfall,2000,-,,Ja,FALSCH,Verwertung,Umicore N.V.,A. Greinerstraat 14,2660,Umicore N.V.,Belgien,133000,kg/a,
1306,2008,Betrieb,TI,Argor-Heraeus SA,,Argor-Heraeus SA,52284843,81540,719860,Via Moree 14,6850,Mendrisio,244100,2441,Herstellung und Verarbeitung von Metallen,12,Gesamtstickstoff,,Anorganische Stoffe,Abwasser,50000,Messung,analisi spettrofotometrica,-,WAHR,,-,-,-,-,-,63753,kg/a,
1307,2008,Betrieb,TG,Avery Dennison Materials Europe GmbH,,Avery Dennison Materials Europe GmbH,,278576,731637,Sonnenwiesenstrasse 18,8280,Kreuzlingen,201600,2016,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,1190000,kg/a,
1308,2008,Betrieb,TG,Avery Dennison Materials Europe GmbH,,Avery Dennison Materials Europe GmbH,,278576,731637,Sonnenwiesenstrasse 18,8280,Kreuzlingen,201600,2016,Chemische Industrie,7,VOC ohne Methan,,andere Gase,Luft,100000,Berechnung,Extrapolation von Messungen,-,WAHR,,-,-,-,-,-,3500,kg/a,
1309,2008,Betrieb,FR,Axalta Polymer Powders Switzerland Sàrl ,,Axalta Polymer Powders Switzerland Sàrl ,66284870,162714,569868,BP 140,1630,Bulle,201600,2016,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,23560,kg/a,
1310,2008,Betrieb,FR,Axalta Polymer Powders Switzerland Sàrl ,,Axalta Polymer Powders Switzerland Sàrl ,66284870,162714,569868,BP 140,1630,Bulle,201600,2016,Chemische Industrie,57,Trichlorethen,79-01-6,Chlorhaltige organische Stoffe,Luft,2000,Schätzung,Quantité achetée moins quant. envoyée à incinérer,-,WAHR,,-,-,-,-,-,27716,kg/a,
1311,2008,Betrieb,GR,Axpo Tegra AG,,Axpo HE Holding AG,,188050,751520,Via Innovativa 11,7013,Domat/ Ems,351100,3511,Energiesektor,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,40060,kg/a,
1312,2008,Betrieb,GR,Axpo Tegra AG,,Axpo HE Holding AG,,188050,751520,Via Innovativa 11,7013,Domat/ Ems,351100,3511,Energiesektor,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,2800,kg/a,
1313,2008,Betrieb,GR,Axpo Tegra AG,,Axpo HE Holding AG,,188050,751520,Via Innovativa 11,7013,Domat/ Ems,351100,3511,Energiesektor,2,Kohlenmonoxid,630-08-0,andere Gase,Luft,500000,Messung,"Emissionsmessung, kontinuierlich",-,WAHR,,-,-,-,-,-,80178.12,kg/a,
1314,2008,Betrieb,GR,Axpo Tegra AG,,Axpo HE Holding AG,,188050,751520,Via Innovativa 11,7013,Domat/ Ems,351100,3511,Energiesektor,6,Ammoniak (NH3),7664-41-7,andere Gase,Luft,10000,Messung,"Emissionsmessung, periodisch",-,WAHR,,-,-,-,-,-,13644.96,kg/a,
